,Name,Subs,Identifier,Type,Full_identifier,Nr_featured,Featured
1426,Jacko Wusch,199000,jackowilife,user,/user/jackowilife,9,"['/user/ThorstenWittmann', '/channel/UC-be6zeJzhz-bnv-PIxCemg', '/user/MatthewKomorous', '/channel/UC1QbgAuzMDsWn7eCtImRB7Q', '/channel/UC23y2oepk0oAcSVKCENqsfw', '/user/Nisi156', '/channel/UCqKxnRo4tG7SjQSMVKio_Vg', '/channel/UCR_7mky5rteGWfQMcNuC9Sw', '/channel/UC2q5JLF_Rmysc-Xl3D6bf2Q']"
1427,Thorsten Wittmann - Finanzielle Freiheit leben,50200,ThorstenWittmann,user,/user/ThorstenWittmann,6,"['/user/wealthfactorytv', '/channel/UC2kuG2O3pr60xmclc2c6b4g', '/user/nomadcapitalist', '/user/BeckTobias', '/channel/UC70-qPE5cS_aOYAOGnM_24g', '/user/juergenhoeller']"
1428,Wealth Factory,10500,wealthfactorytv,user,/user/wealthfactorytv,0,[]
1429,Nomad Capitalist,437000,nomadcapitalist,user,/user/nomadcapitalist,0,[]
1430,Tobias Beck,95100,BeckTobias,user,/user/BeckTobias,4,"['/user/GalileoOffiziell', '/user/GEDANKENtanken', '/user/christianbischoff', '/user/BodoSchaefer']"
1431,Versicherungen mit Kopf,42200,UC70-qPE5cS_aOYAOGnM_24g,channel,/channel/UC70-qPE5cS_aOYAOGnM_24g,3,"['/user/ThorstenWittmann', '/channel/UC0OnreqP55xLpA6W5nzxb5Q', '/user/AktienMitKopf']"
1432,Jürgen Höller,57800,juergenhoeller,user,/user/juergenhoeller,0,[]
1433,Matt Komo,184000,MatthewKomorous,user,/user/MatthewKomorous,6,"['/user/DCshoesFILM', '/channel/UC-Ya9gBlwOhRwtloTn1hvbA', '/user/TheSkoolRocks', '/channel/UC-tLyAaPbRZiYrOJxAGB7dQ', '/channel/UC02x9yG9ZFF_VZp1VnMoptg', '/channel/UC08NS8fyPpkYgnhj69fMXLg']"
1434,DC Shoes,1210000,DCshoesFILM,user,/user/DCshoesFILM,0,[]
1435,CookeOpticsTV,104000,UC-Ya9gBlwOhRwtloTn1hvbA,channel,/channel/UC-Ya9gBlwOhRwtloTn1hvbA,4,"['/user/filmriot', '/user/shotonred', '/user/everyframeapainting', '/user/cinematographydb']"
1436,The Futur,1840000,TheSkoolRocks,user,/user/TheSkoolRocks,0,[]
1437,Pursuit of Wonder,1880000,UC-tLyAaPbRZiYrOJxAGB7dQ,channel,/channel/UC-tLyAaPbRZiYrOJxAGB7dQ,0,[]
1438,Productivity Game,469000,UC02x9yG9ZFF_VZp1VnMoptg,channel,/channel/UC02x9yG9ZFF_VZp1VnMoptg,0,[]
1439,Beautiful Destinations,402000,UC08NS8fyPpkYgnhj69fMXLg,channel,/channel/UC08NS8fyPpkYgnhj69fMXLg,0,[]
1440,Nisi156,56600,Nisi156,user,/user/Nisi156,0,[]
1441,Sprachnachrichten von Jacko,13600,UCqKxnRo4tG7SjQSMVKio_Vg,channel,/channel/UCqKxnRo4tG7SjQSMVKio_Vg,4,"['/user/jackowilife', '/channel/UC2q5JLF_Rmysc-Xl3D6bf2Q', '/channel/UCT3VhoB8A_ta85LsKfi5JdQ', '/user/mirellativegal']"
1442,Reisekanal111.mp4,41500,UC2q5JLF_Rmysc-Xl3D6bf2Q,channel,/channel/UC2q5JLF_Rmysc-Xl3D6bf2Q,4,"['/user/PewDiePie', '/user/MoinYaminah', '/user/jackowilife', '/channel/UCqKxnRo4tG7SjQSMVKio_Vg']"
1443,Laura Malina Seiler,125000,UCT3VhoB8A_ta85LsKfi5JdQ,channel,/channel/UCT3VhoB8A_ta85LsKfi5JdQ,0,[]
1444,Jack & Sam,3010,UCR_7mky5rteGWfQMcNuC9Sw,channel,/channel/UCR_7mky5rteGWfQMcNuC9Sw,0,[]
1445,Der Umschlag,332,UCSEQXlQY3728et8umTVfdCA,channel,/channel/UCSEQXlQY3728et8umTVfdCA,8,"['/channel/UCEtpah89jQiafn8iWOhxUSA', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCPiI104i7lyG--fkr3LZTtA', '/channel/UCRYcyP0ke816Cj3r-o_015w', '/user/RRRockstah', '/channel/UCT8nuuAabPxKnQs6dX92ZgA']"
1446,Radio Nukular,9430,UCRYcyP0ke816Cj3r-o_015w,channel,/channel/UCRYcyP0ke816Cj3r-o_015w,8,"['/channel/UC1ERi1EP-xyCB8pruCepYBQ', '/channel/UC7RGkrLYxV32yaqHA3nbz3w', '/user/SuperKurierfahrer', '/user/ROCKETBEANSTV', '/user/oliverdoell', '/channel/UCeQ9uX7F7RSxHpgMndnK9rw', '/user/RRRockstah', '/user/stevenzuleger1982']"
1447,Gameswelt,107000,UC1ERi1EP-xyCB8pruCepYBQ,channel,/channel/UC1ERi1EP-xyCB8pruCepYBQ,3,"['/user/ROCKETBEANSTV', '/channel/UCRYcyP0ke816Cj3r-o_015w', '/user/RRRockstah']"
1448,geekzilla,682,UC7RGkrLYxV32yaqHA3nbz3w,channel,/channel/UC7RGkrLYxV32yaqHA3nbz3w,4,"['/channel/UC1ERi1EP-xyCB8pruCepYBQ', '/user/GalileoOffiziell', '/user/LastWeekTonight', '/user/freekickerz']"
1449,SuperKurierfahrer,1800,SuperKurierfahrer,user,/user/SuperKurierfahrer,1,['/user/furiouspete123']
1450,Rocket Beans TV,586000,ROCKETBEANSTV,user,/user/ROCKETBEANSTV,5,"['/user/TeddyComedy', '/user/PietSmietTV', '/channel/UCFBapHA35loZ3KZwT_z3BsQ', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/user/ninotakutv']"
1451,Oliver Döll,-1,oliverdoell,user,/user/oliverdoell,1,['/user/westfesttv']
1452,Christopher's Journey,213,UCeQ9uX7F7RSxHpgMndnK9rw,channel,/channel/UCeQ9uX7F7RSxHpgMndnK9rw,4,"['/user/PewDiePie', '/user/T0niLovesMusic', '/user/JamesNintendoNerd', '/user/PietSmietTV']"
1453,RRRockstah,15000,RRRockstah,user,/user/RRRockstah,0,[]
1454,heo Media,3840,stevenzuleger1982,user,/user/stevenzuleger1982,0,[]
1455,Luca Fynn,59300,TheChaGinger,user,/user/TheChaGinger,1,['/user/Dalila6667']
1456,AliciaZett,41200,Dalila6667,user,/user/Dalila6667,5,"['/user/TheChaGinger', '/user/dropdeadgorgeousblog', '/user/JenniferJger', '/channel/UCs33ZUq-3M7WPOyyRhgspeA', '/user/alwaysxcaro']"
1457,Liza Grimm,14300,JenniferJger,user,/user/JenniferJger,0,[]
1458,Kostas Kind,136000,KostaasKind,user,/user/KostaasKind,11,"['/user/VeniCraft', '/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/channel/UC-be6zeJzhz-bnv-PIxCemg', '/user/chiaranero', '/user/T0niLovesMusic', '/user/EbruZa', '/channel/UCO-PSyZElnf0tdL4-uf8sYg', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/user/darkvikt0ry', '/channel/UCM61gvcj-rNF12V80-hssfQ', '/channel/UCHN_SuOUrpgwnCBDpYsSxYA']"
1459,Veni,432000,VeniCraft,user,/user/VeniCraft,9,"['/user/unsympathischtv', '/channel/UC-o0CfpOyFJOfyWKtqS1hZQ', '/channel/UC08NS8fyPpkYgnhj69fMXLg', '/user/felixba94', '/user/petermckinnon24', '/user/WQLFY', '/channel/UCNWsGe41mPyQ2AYsEx4-aGQ', '/channel/UCy2DL3cuWdd23rBmSFZZ95g', '/channel/UCWmQIsc7dImkJpaAekMaSyw']"
1460,Cocktail Chemistry,661000,UC-o0CfpOyFJOfyWKtqS1hZQ,channel,/channel/UC-o0CfpOyFJOfyWKtqS1hZQ,0,[]
1461,Felixba,749000,felixba94,user,/user/felixba94,4,"['/user/unsympathischtv', '/user/jonlajoie', '/user/TechnikFreundYT', '/user/iKnowReview']"
1462,Siv HD,1810000,WQLFY,user,/user/WQLFY,0,[]
1463,VeniVidiVici,95100,UCNWsGe41mPyQ2AYsEx4-aGQ,channel,/channel/UCNWsGe41mPyQ2AYsEx4-aGQ,2,"['/user/VeniCraft', '/channel/UCWmQIsc7dImkJpaAekMaSyw']"
1464,GOOD LIFE MUSIC,24500,UCy2DL3cuWdd23rBmSFZZ95g,channel,/channel/UCy2DL3cuWdd23rBmSFZZ95g,0,[]
1465,EISLER,1420,UCWmQIsc7dImkJpaAekMaSyw,channel,/channel/UCWmQIsc7dImkJpaAekMaSyw,0,[]
1466,Chiara Nero,11600,chiaranero,user,/user/chiaranero,6,"['/user/buntUNDkreativ', '/user/coboldt', '/user/AlyciaMariie', '/user/Maarspet', '/user/aronvloggt', '/user/DymondTV1']"
1467,bunt&kreativ,9040,buntUNDkreativ,user,/user/buntUNDkreativ,0,[]
1468,Coboldt Art,7760,coboldt,user,/user/coboldt,2,"['/user/TheSimpleMaths', '/user/chiaranero']"
1469,Marspet,46900,Maarspet,user,/user/Maarspet,5,"['/user/DymondTV1', '/user/aronvloggt', '/user/jackowilife', '/user/BeautyDynamite', '/user/BradeTv']"
1470,Aron David,34800,aronvloggt,user,/user/aronvloggt,2,"['/user/Maarspet', '/user/DymondTV1']"
1471,Clement Davis,45800,DymondTV1,user,/user/DymondTV1,6,"['/user/mariemeimberg', '/user/Nisi156', '/user/aronvloggt', '/user/Nerdwriter1', '/user/savanamazing', '/user/JerriesBlog']"
1472,Toni Pirosa,-1,T0niLovesMusic,user,/user/T0niLovesMusic,4,"['/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/user/Niacavaon', '/channel/UCYEh9enlc7whrn6odgDWqnA', '/user/DamnMibu']"
1473,Nia,122000,Niacavaon,user,/user/Niacavaon,4,"['/user/T0niLovesMusic', '/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/channel/UCYEh9enlc7whrn6odgDWqnA', '/user/DamnMibu']"
1474,Toni&Nia,125000,UCYEh9enlc7whrn6odgDWqnA,channel,/channel/UCYEh9enlc7whrn6odgDWqnA,3,"['/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/user/T0niLovesMusic', '/user/Niacavaon']"
1475,Mibu,134000,DamnMibu,user,/user/DamnMibu,6,"['/channel/UC--LAVm36WiCmqQbekV17qQ', '/user/unsympathischtv', '/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/user/PewDiePie', '/user/Niacavaon', '/user/T0niLovesMusic']"
1476,Koschtaaa,2730,UCO-PSyZElnf0tdL4-uf8sYg,channel,/channel/UCO-PSyZElnf0tdL4-uf8sYg,0,[]
1477,darkviktory,575000,darkvikt0ry,user,/user/darkvikt0ry,11,"['/user/VeniCraft', '/channel/UC-5Mnv0pD3Bc8hK-fyYsgLw', '/user/ZetasHero', '/channel/UC-e5EPHq7UgJWDPbrc6a_bw', '/user/hemmo1996', '/user/tltfarb', '/channel/UCaRsjvlfl68qLg-cwySQhxQ', '/channel/UCM61gvcj-rNF12V80-hssfQ', '/user/TheDVlogic', '/channel/UClTUYw1tQRtXdvF4TzazUJw', '/user/KostaasKind']"
1478,raphi abobox,4730,UC-5Mnv0pD3Bc8hK-fyYsgLw,channel,/channel/UC-5Mnv0pD3Bc8hK-fyYsgLw,3,"['/user/unsympathischtv', '/channel/UC0bgRR8hUU8BLAHn2QWxp5g', '/user/LukiTime']"
1479,ZetasHero,17200,ZetasHero,user,/user/ZetasHero,6,"['/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/channel/UC-be6zeJzhz-bnv-PIxCemg', '/user/T0niLovesMusic', '/channel/UC2Qw1dzXDBAZPwS7zm37g8g', '/user/rewinside', '/channel/UC2f-NhLhAStGWrOpm7Us-2A']"
1480,5SOS,7730000,hemmo1996,user,/user/hemmo1996,0,[]
1481,tltfarb,188,tltfarb,user,/user/tltfarb,1,['/user/darkvikt0ry']
1482,AnyMunchies,1610,UCaRsjvlfl68qLg-cwySQhxQ,channel,/channel/UCaRsjvlfl68qLg-cwySQhxQ,0,[]
1483,BroadcastMyAss,61300,UCM61gvcj-rNF12V80-hssfQ,channel,/channel/UCM61gvcj-rNF12V80-hssfQ,10,"['/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/user/darkvikt0ry', '/user/KostaasKind', '/user/coldmirror', '/channel/UCr5zglOqHZAEfCcAx_nw1dQ', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/user/alwaysxcaro', '/user/TwinTVChannel1', '/channel/UCwOvSO2kf7sm_ZQyi6_DL4w', '/channel/UCkBoq9BF-2fIdU4qWeZ5ogg']"
1484,DeadBoyWalking,-1,TheDVlogic,user,/user/TheDVlogic,2,"['/user/darkvikt0ry', '/channel/UClTUYw1tQRtXdvF4TzazUJw']"
1485,KidsVonDamals,29500,UClTUYw1tQRtXdvF4TzazUJw,channel,/channel/UClTUYw1tQRtXdvF4TzazUJw,3,"['/user/TheDVlogic', '/user/KostaasKind', '/user/horrorkissen']"
1486,HAND DRAUF,1490,UCTrAoujaWa_jGz88OtVRYjA,channel,/channel/UCTrAoujaWa_jGz88OtVRYjA,10,"['/user/deutschglbund', '/channel/UC2f-NhLhAStGWrOpm7Us-2A', '/channel/UC6Nh0xrtXJfNGucGtVrqjHw', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCV6W8_nrWxJLQakqBHEvT3Q', '/channel/UCXGnTJAXCU0UG7OpFo0gr1A', '/channel/UCqaEnSlLYkutT6tVAmSyHCw', '/channel/UCuPRFTmEwzVDIxIcuAJVMGw']"
1487,Deutscher Gehörlosen-Bund e.V.,1140,deutschglbund,user,/user/deutschglbund,3,"['/user/gmuspectrum11', '/channel/UCdbDIUyaDXemK4pfV6fqdcQ', '/user/BMGesundheit']"
1488,SPECTRUM11,82,gmuspectrum11,user,/user/gmuspectrum11,12,"['/channel/UC6FT2iHvHUI8eiasgOAUjMw', '/user/stmasbayern', '/user/ITVSignedStories', '/user/MSFTEnable', '/channel/UCTXRrgAhSxcy0ovspzcwOUw', '/user/telesignDE', '/channel/UCjFZJJSK3yxNjyDI7NUyBpg', '/user/0xdata', '/user/HplusDigitalSeries', '/channel/UClKKWBe2SCAEyv7ZNGhIe4g', '/user/TVSMB', '/user/SozialreferatMuc']"
1489,Gehörlosenverband München und Umland e.V.,1270,UC6FT2iHvHUI8eiasgOAUjMw,channel,/channel/UC6FT2iHvHUI8eiasgOAUjMw,1,['/user/deutschglbund']
1490,Bayerisches Sozialministerium,2120,stmasbayern,user,/user/stmasbayern,0,[]
1491,ITV Signed Stories,1070,ITVSignedStories,user,/user/ITVSignedStories,0,[]
1492,MSFTEnable,6320,MSFTEnable,user,/user/MSFTEnable,0,[]
1493,Monica Mendoza,5,UCTXRrgAhSxcy0ovspzcwOUw,channel,/channel/UCTXRrgAhSxcy0ovspzcwOUw,0,[]
1494,Telesign Deutschland,48,telesignDE,user,/user/telesignDE,0,[]
1495,Webmaster Gehörlosen-Afrikaprojekt,4,UCjFZJJSK3yxNjyDI7NUyBpg,channel,/channel/UCjFZJJSK3yxNjyDI7NUyBpg,0,[]
1496,H2O.ai,16500,0xdata,user,/user/0xdata,0,[]
1497,H+ The Digital Series,168000,HplusDigitalSeries,user,/user/HplusDigitalSeries,0,[]
1498,Orange Data Mining,23700,UClKKWBe2SCAEyv7ZNGhIe4g,channel,/channel/UClKKWBe2SCAEyv7ZNGhIe4g,0,[]
1499,mk-online.de,15600,TVSMB,user,/user/TVSMB,0,[]
1500,SozialreferatMuenchen,253,SozialreferatMuc,user,/user/SozialreferatMuc,0,[]
1501,Bundeszentrale für gesundheitliche Aufklärung (BZgA),5250,UCdbDIUyaDXemK4pfV6fqdcQ,channel,/channel/UCdbDIUyaDXemK4pfV6fqdcQ,3,"['/channel/UCzJhBqTI3VPZTuyLJL02N_g', '/channel/UChd3Yr0ait1YGd0zOQD6h0Q', '/user/BMGesundheit']"
1502,LIEBESLEBEN,1250,UCzJhBqTI3VPZTuyLJL02N_g,channel,/channel/UCzJhBqTI3VPZTuyLJL02N_g,2,"['/user/BMGesundheit', '/channel/UChd3Yr0ait1YGd0zOQD6h0Q']"
1503,Alkohol? Kenn dein Limit.,2290,UChd3Yr0ait1YGd0zOQD6h0Q,channel,/channel/UChd3Yr0ait1YGd0zOQD6h0Q,0,[]
1504,Bundesministerium für Gesundheit,42500,BMGesundheit,user,/user/BMGesundheit,3,"['/user/bundesregierung', '/channel/UCdbDIUyaDXemK4pfV6fqdcQ', '/channel/UCzJhBqTI3VPZTuyLJL02N_g']"
1505,UNLOCK,4760,UCXGnTJAXCU0UG7OpFo0gr1A,channel,/channel/UCXGnTJAXCU0UG7OpFo0gr1A,11,"['/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UClimlKiB3xLJlpP1BbzfXSA', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCr5zglOqHZAEfCcAx_nw1dQ', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UCV6W8_nrWxJLQakqBHEvT3Q', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCHgEKkvg25mX7h5VrpiiSxA', '/channel/UC1SiZtRQ4_9yZKu-fMb3Otg']"
1506,DRUCK - Die Serie,426000,UCr5zglOqHZAEfCcAx_nw1dQ,channel,/channel/UCr5zglOqHZAEfCcAx_nw1dQ,10,"['/channel/UC1SiZtRQ4_9yZKu-fMb3Otg', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ', '/channel/UCaDFHuodTr4T1EAg5IXK0NQ', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/user/alwaysxcaro', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCxI8LYakG709x4dlg0eybmA', '/user/TwinTVChannel1', '/channel/UCF_oOFgq8qwi7HRGTJSsZ-g']"
1507,Parshad,25300,UC1SiZtRQ4_9yZKu-fMb3Otg,channel,/channel/UC1SiZtRQ4_9yZKu-fMb3Otg,9,"['/channel/UCF_oOFgq8qwi7HRGTJSsZ-g', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCr5zglOqHZAEfCcAx_nw1dQ', '/channel/UCwCpW0IbR0Z2WJryfENq7jw', '/channel/UCaDFHuodTr4T1EAg5IXK0NQ', '/channel/UCxI8LYakG709x4dlg0eybmA', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/user/TwinTVChannel1']"
1508,Glanz&Natur,4670,UCHgEKkvg25mX7h5VrpiiSxA,channel,/channel/UCHgEKkvg25mX7h5VrpiiSxA,0,[]
1509,100percentme,12900,UCqaEnSlLYkutT6tVAmSyHCw,channel,/channel/UCqaEnSlLYkutT6tVAmSyHCw,12,"['/channel/UC--AsUFvl9szt01M-ktZ4bw', '/channel/UC-2D0N8RCgWIHG6IbqCqmzQ', '/user/Jolinasmama', '/user/caulyflower', '/user/PewDiePie', '/channel/UC0EAnjfbyCkgCEi7Ch_jrgw', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCmiQ_T2HNcsP1k1ydNZ-JKA', '/user/vice', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UCdomP1JqhnyBQGaBmfDl4KQ']"
1510,Sofia M,18,UC--AsUFvl9szt01M-ktZ4bw,channel,/channel/UC--AsUFvl9szt01M-ktZ4bw,0,[]
1511,Martina von Jolinas Welt,1040,Jolinasmama,user,/user/Jolinasmama,0,[]
1512,Wandl,2690,caulyflower,user,/user/caulyflower,0,[]
1513,Laura Gehlhaar,338,UC0EAnjfbyCkgCEi7Ch_jrgw,channel,/channel/UC0EAnjfbyCkgCEi7Ch_jrgw,0,[]
1514,VICE,15100000,vice,user,/user/vice,11,"['/channel/UC-9MD8DFex3h9I3FlIwfFUA', '/user/reservechannel', '/channel/UC-igmPWEsrFykyTWL36r3iQ', '/user/noisey', '/channel/UC0zQB_d_cdItbzRK7TjXvUg', '/user/MOCATV', '/user/Munchies', '/user/vicenews', '/user/idmagazineonline', '/channel/UCWu9QuHF-dcakBmhullIH6w', '/user/MotherboardTV']"
1515,Mia Bozanic,167,UC-9MD8DFex3h9I3FlIwfFUA,channel,/channel/UC-9MD8DFex3h9I3FlIwfFUA,0,[]
1516,Reserve Channel,216000,reservechannel,user,/user/reservechannel,2,"['/user/vice', '/user/noisey']"
1517,Noisey,3390000,noisey,user,/user/noisey,8,"['/channel/UC--LAVm36WiCmqQbekV17qQ', '/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ', '/user/reservechannel', '/user/westfesttv', '/user/vice', '/user/Munchies', '/user/MotherboardTV', '/channel/UCWu9QuHF-dcakBmhullIH6w']"
1518,blackpills US,16100,UC0zQB_d_cdItbzRK7TjXvUg,channel,/channel/UC0zQB_d_cdItbzRK7TjXvUg,0,[]
1519,The Museum of Contemporary Art,199000,MOCATV,user,/user/MOCATV,1,['/user/noisey']
1520,Munchies,4550000,Munchies,user,/user/Munchies,5,"['/user/noisey', '/user/foodbeastTV', '/user/vice', '/user/vicenews', '/user/MotherboardTV']"
1521,VICE News,7160000,vicenews,user,/user/vicenews,8,"['/channel/UC-AQKm7HUNMmxjdS371MSwg', '/user/noisey', '/user/bbcnews', '/user/LastWeekTonight', '/user/vice', '/user/Munchies', '/user/MotherboardTV', '/channel/UCWu9QuHF-dcakBmhullIH6w']"
1522,i-D,1070000,idmagazineonline,user,/user/idmagazineonline,5,"['/user/vice', '/user/Munchies', '/user/MotherboardTV', '/user/noisey', '/user/vicenews']"
1523,Waypoint,50400,UCWu9QuHF-dcakBmhullIH6w,channel,/channel/UCWu9QuHF-dcakBmhullIH6w,6,"['/channel/UC0fDG3byEcMtbOqPMymDNbw', '/user/noisey', '/user/idmagazineonline', '/user/MotherboardTV', '/user/vice', '/user/Munchies']"
1524,Motherboard,1560000,MotherboardTV,user,/user/MotherboardTV,5,"['/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ', '/user/noisey', '/user/vice', '/user/Munchies', '/channel/UCWu9QuHF-dcakBmhullIH6w']"
1525,Squirmy and Grubs,889000,UCdomP1JqhnyBQGaBmfDl4KQ,channel,/channel/UCdomP1JqhnyBQGaBmfDl4KQ,12,"['/user/InformOverload', '/user/GlitchxCity', '/channel/UC-o0CfpOyFJOfyWKtqS1hZQ', '/user/ryanadams7', '/channel/UC0bFq7oeX3s-qZdz59fyK-Q', '/channel/UC2IZlj0IsproyzbC-BCklcg', '/user/petermckinnon24', '/user/PhlearnLLC', '/channel/UC4E98HDsPXrf5kTKIgrSmtQ', '/channel/UC4OgTRTFkJE6UmDqkHQht8g', '/channel/UC4ijq8Cg-8zQKx8OH12dUSw', '/user/MrFish235']"
1526,InformOverload,1930000,InformOverload,user,/user/InformOverload,0,[]
1527,GlitchxCity,311000,GlitchxCity,user,/user/GlitchxCity,0,[]
1528,Ryland Adams,3950000,ryanadams7,user,/user/ryanadams7,0,[]
1529,Able Family Life,29500,UC0bFq7oeX3s-qZdz59fyK-Q,channel,/channel/UC0bFq7oeX3s-qZdz59fyK-Q,0,[]
1530,Leah's SMA Adventures,393,UC2IZlj0IsproyzbC-BCklcg,channel,/channel/UC2IZlj0IsproyzbC-BCklcg,1,['/channel/UC4E98HDsPXrf5kTKIgrSmtQ']
1531,PHLEARN,2029999,PhlearnLLC,user,/user/PhlearnLLC,0,[]
1532,Special Books by Special Kids,3170000,UC4E98HDsPXrf5kTKIgrSmtQ,channel,/channel/UC4E98HDsPXrf5kTKIgrSmtQ,0,[]
1533,Ellie Does Life,11200,UC4OgTRTFkJE6UmDqkHQht8g,channel,/channel/UC4OgTRTFkJE6UmDqkHQht8g,0,[]
1534,Kara and Nate,2780000,UC4ijq8Cg-8zQKx8OH12dUSw,channel,/channel/UC4ijq8Cg-8zQKx8OH12dUSw,1,['/user/petermckinnon24']
1535,John Fish,942000,MrFish235,user,/user/MrFish235,0,[]
1536,Deutsche Gehörlosenzeitung,269,UCuPRFTmEwzVDIxIcuAJVMGw,channel,/channel/UCuPRFTmEwzVDIxIcuAJVMGw,12,"['/user/gebaerdenwerk', '/channel/UC-Lwww1c94qOeYNtrogF2Dg', '/user/bvkugg', '/channel/UC03O3CL_9QR-28_V-i7NjzA', '/user/aslizedvideos', '/user/Deafaotearoa', '/channel/UC1n6ZJExiXWX8AfP4y-aS3Q', '/channel/UC1oEMMSKZp8c0S2WUkRthRQ', '/user/deutschglbund', '/channel/UC2uWTu0oAv36pCnYYsv4Yuw', '/channel/UC4F_NB0NgMfExUZIizCPBmA', '/user/TessRelayDienste']"
1537,gebaerdenwerk,147,gebaerdenwerk,user,/user/gebaerdenwerk,0,[]
1538,TaCo Team,17,UC-Lwww1c94qOeYNtrogF2Dg,channel,/channel/UC-Lwww1c94qOeYNtrogF2Dg,0,[]
1539,BV KuGG e.V.,86,bvkugg,user,/user/bvkugg,0,[]
1540,Familie von Deetzen,3100,UC03O3CL_9QR-28_V-i7NjzA,channel,/channel/UC03O3CL_9QR-28_V-i7NjzA,0,[]
1541,ASLized!,9930,aslizedvideos,user,/user/aslizedvideos,0,[]
1542,Deaf Aotearoa,-1,Deafaotearoa,user,/user/Deafaotearoa,0,[]
1543,Petra Hamburg,5,UC1n6ZJExiXWX8AfP4y-aS3Q,channel,/channel/UC1n6ZJExiXWX8AfP4y-aS3Q,0,[]
1544,SignMedia SignMedia,-1,UC1oEMMSKZp8c0S2WUkRthRQ,channel,/channel/UC1oEMMSKZp8c0S2WUkRthRQ,12,"['/user/studiobeinert', '/channel/UC-KrzAp_Hz3XYhVhf0N4SYQ', '/user/UnikHDOfficiel', '/channel/UC-Md_S_A6VcSJiAhStZCKbw', '/channel/UC-NWjbCUzNWZONwjr7f2bHg', '/user/rippleguy', '/channel/UC-SFD3eQpNoQ-WjTbZFGqiA', '/channel/UC03mFg20YVvW2IQKn67nh1w', '/channel/UC0RqMut69Q9rORTMzHwnDVQ', '/channel/UC0qt1lkpTvfLZZQ-H0hPWIw', '/user/PostBusters', '/user/LetsGetToitNow']"
1545,studiobeinert,4,studiobeinert,user,/user/studiobeinert,0,[]
1546,fan 4 van,95300,UC-KrzAp_Hz3XYhVhf0N4SYQ,channel,/channel/UC-KrzAp_Hz3XYhVhf0N4SYQ,0,[]
1547,UnikHDOfficiel,2810,UnikHDOfficiel,user,/user/UnikHDOfficiel,0,[]
1548,Jordi Koalitic,1690000,UC-Md_S_A6VcSJiAhStZCKbw,channel,/channel/UC-Md_S_A6VcSJiAhStZCKbw,0,[]
1549,Motorcraft Adventure Developments,13500,UC-NWjbCUzNWZONwjr7f2bHg,channel,/channel/UC-NWjbCUzNWZONwjr7f2bHg,0,[]
1550,Ripple Training,88300,rippleguy,user,/user/rippleguy,0,[]
1551,Amazing LP神奇的老皮,319000,UC-SFD3eQpNoQ-WjTbZFGqiA,channel,/channel/UC-SFD3eQpNoQ-WjTbZFGqiA,3,"['/user/SurfacedStudio', '/user/IsmaHAWK', '/user/filmriot']"
1552,Asiatours.de,74,UC03mFg20YVvW2IQKn67nh1w,channel,/channel/UC03mFg20YVvW2IQKn67nh1w,0,[]
1553,DeafIT Conference,29,UC0RqMut69Q9rORTMzHwnDVQ,channel,/channel/UC0RqMut69Q9rORTMzHwnDVQ,0,[]
