,Name,Subs,Identifier,Type,Full_identifier,Nr_featured,Featured
647,US National Archives,318000,usnationalarchives,user,/user/usnationalarchives,1,['/user/NASAtelevision']
648,Aerojet Rocketdyne,2570,AerojetRocketdyne,user,/user/AerojetRocketdyne,0,[]
649,Thor: Logic of the Gods,583,mosherj666,user,/user/mosherj666,0,[]
650,What about it!?,225000,ZSSolomon,user,/user/ZSSolomon,11,"['/channel/UC3Mf78BZ2VYk9WWjx9lrIUQ', '/user/spacexchannel', '/user/NASAtelevision', '/channel/UCQbKe0RZ62u47TZ8vmKNnRA', '/user/oweleitner', '/channel/UC6uKrU_WqJ1R2HMTY3LIx5Q', '/user/szyzyg', '/user/martiancolonist', '/user/jnightandday', '/channel/UCLr2Dn-wAtO8jxrj8MZ58cg', '/channel/UC0k6WvuPJUp7BKkbCOjefsg']"
651,WAI Plus,5390,UC3Mf78BZ2VYk9WWjx9lrIUQ,channel,/channel/UC3Mf78BZ2VYk9WWjx9lrIUQ,0,[]
652,SpaceX,5940000,spacexchannel,user,/user/spacexchannel,0,[]
653,NASA,9540000,NASAtelevision,user,/user/NASAtelevision,2,"['/user/DrydenTV', '/user/NASAKennedy']"
654,RGV Aerial Photography,41600,UCQbKe0RZ62u47TZ8vmKNnRA,channel,/channel/UCQbKe0RZ62u47TZ8vmKNnRA,0,[]
655,Spacex 3D Creation Eccentric,16700,oweleitner,user,/user/oweleitner,4,"['/user/ZSSolomon', '/channel/UC3Mf78BZ2VYk9WWjx9lrIUQ', '/channel/UC6uKrU_WqJ1R2HMTY3LIx5Q', '/channel/UC0k6WvuPJUp7BKkbCOjefsg']"
656,Everyday Astronaut,1160000,UC6uKrU_WqJ1R2HMTY3LIx5Q,channel,/channel/UC6uKrU_WqJ1R2HMTY3LIx5Q,1,['/user/jnightandday']
657,Martian Colonist,62100,martiancolonist,user,/user/martiancolonist,1,['/user/ZSSolomon']
658,Joe Scott,1320000,jnightandday,user,/user/jnightandday,3,"['/channel/UC0cd_-e49hZpWLH3UIwoWRA', '/channel/UC6uKrU_WqJ1R2HMTY3LIx5Q', '/user/Kurzgesagt']"
659,I Need More Space,91400,UCLr2Dn-wAtO8jxrj8MZ58cg,channel,/channel/UCLr2Dn-wAtO8jxrj8MZ58cg,1,['/user/ZSSolomon']
660,NickHenning3D,4540,UC0k6WvuPJUp7BKkbCOjefsg,channel,/channel/UC0k6WvuPJUp7BKkbCOjefsg,0,[]
661,Firefly Aerospace,6970,UC31UF9oKANw77yxBLxN852A,channel,/channel/UC31UF9oKANw77yxBLxN852A,0,[]
662,MinecraftExpertDE,501000,MinecraftExpertDE,user,/user/MinecraftExpertDE,9,"['/user/byStegi', '/user/LetsRockMinecraft', '/user/SturmwaffelLP', '/user/Paluten', '/user/HerrBergmannLP', '/user/ungespielt', '/user/Fogsey', '/user/EthosLab', '/user/sethbling']"
663,byStegi,545000,byStegi,user,/user/byStegi,1,['/user/StegiTrash']
664,StegiTrash,76400,StegiTrash,user,/user/StegiTrash,1,['/user/byStegi']
665,LetsRockMinecraft,12700,LetsRockMinecraft,user,/user/LetsRockMinecraft,9,"['/channel/UCjlZ5DWH8vpqnq5jsFI7OqQ', '/user/jointheallyance', '/user/Adrundaal', '/user/dutchman64', '/user/MinecraftExpertDE', '/user/D4LMinecraft', '/user/MrMueslie', '/user/systemNEO42', '/user/GameStarDE']"
666,turbomodus,950,UCjlZ5DWH8vpqnq5jsFI7OqQ,channel,/channel/UCjlZ5DWH8vpqnq5jsFI7OqQ,2,"['/user/Adrundaal', '/user/LetsRockMinecraft']"
667,JoinTheAllyance,25400,jointheallyance,user,/user/jointheallyance,1,['/user/GameStarDE']
668,Adrundaal,822,Adrundaal,user,/user/Adrundaal,1,['/user/LetsRockMinecraft']
669,Dutchman64 - Ich zeig' euch meine Welt!,2180,dutchman64,user,/user/dutchman64,0,[]
670,Steffen Hildenbrand,58700,D4LMinecraft,user,/user/D4LMinecraft,0,[]
671,MrMueslie,2960,MrMueslie,user,/user/MrMueslie,2,"['/channel/UC1Y7onDsPyfP-lu--SXF-ew', '/channel/UCjlZ5DWH8vpqnq5jsFI7OqQ']"
672,systemNEO,3360,systemNEO42,user,/user/systemNEO42,3,"['/user/LetsRockMinecraft', '/user/GameStarDE', '/user/jointheallyance']"
673,GameStar,1380000,GameStarDE,user,/user/GameStarDE,1,['/user/jointheallyance']
674,Sturmwaffel,1710000,SturmwaffelLP,user,/user/SturmwaffelLP,2,"['/channel/UCG87avWWml2O8BVOObzJdKg', '/channel/UClDSgZUh7wuFW-3iapEmmHg']"
675,Waffelbande,69100,UCG87avWWml2O8BVOObzJdKg,channel,/channel/UCG87avWWml2O8BVOObzJdKg,2,"['/user/SturmwaffelLP', '/channel/UClDSgZUh7wuFW-3iapEmmHg']"
676,Freddies große Show,7390,UClDSgZUh7wuFW-3iapEmmHg,channel,/channel/UClDSgZUh7wuFW-3iapEmmHg,0,[]
677,Paluten,4350000,Paluten,user,/user/Paluten,12,"['/user/ungespielt', '/user/HerrBergmannLP', '/user/SturmwaffelLP', '/user/byStegi', '/user/MinecraftExpertDE', '/user/GermanLetsFail', '/user/maudadoLP', '/user/Zombey', '/user/rewinside', '/user/DnerMC', '/user/TheKedosZone', '/user/izzi']"
678,ungespielt,-1,ungespielt,user,/user/ungespielt,0,[]
679,Herr Bergmann,1140000,HerrBergmannLP,user,/user/HerrBergmannLP,0,[]
680,GermanLetsPlay,3600000,GermanLetsFail,user,/user/GermanLetsFail,3,"['/user/Paluten', '/user/Zombey', '/user/maudadoLP']"
681,maudado,1250000,maudadoLP,user,/user/maudadoLP,3,"['/user/Zombey', '/user/GermanLetsFail', '/user/Paluten']"
682,Zombey,2100000,Zombey,user,/user/Zombey,3,"['/user/GermanLetsFail', '/user/maudadoLP', '/user/Paluten']"
683,rewinside,3290000,rewinside,user,/user/rewinside,0,[]
684,Felix von der Laden,3200000,DnerMC,user,/user/DnerMC,0,[]
685,Kedos,423000,TheKedosZone,user,/user/TheKedosZone,0,[]
686,izzi,1260000,izzi,user,/user/izzi,0,[]
687,CG,915,Fogsey,user,/user/Fogsey,0,[]
688,EthosLab,2350000,EthosLab,user,/user/EthosLab,12,"['/user/sethbling', '/user/docm77', '/user/GuudeBoulderfist', '/user/BdoubleO100', '/user/VintageBeef', '/user/Zisteau', '/user/PauseUnpause', '/user/Generikb', '/user/kurtjmac', '/user/ImAnderZEL', '/user/W92Baj', '/user/ArkasMc']"
689,SethBling,2029999,sethbling,user,/user/sethbling,3,"['/user/docm77', '/user/GuudeBoulderfist', '/user/EthosLab']"
690,docm77,929000,docm77,user,/user/docm77,5,"['/user/EthosLab', '/user/BdoubleO100', '/user/GuudeBoulderfist', '/user/sethbling', '/user/ImAnderZEL']"
691,GuudeBoulderfist,368000,GuudeBoulderfist,user,/user/GuudeBoulderfist,9,"['/user/PauseUnpause', '/user/VintageBeef', '/user/W92Baj', '/user/EthosLab', '/user/BdoubleO100', '/user/docm77', '/user/kurtjmac', '/user/Zisteau', '/user/ImAnderZEL']"
692,BdoubleO100,1800000,BdoubleO100,user,/user/BdoubleO100,0,[]
693,VintageBeef,1560000,VintageBeef,user,/user/VintageBeef,2,"['/user/EthosLab', '/user/BdoubleO100']"
694,Zisteau,341000,Zisteau,user,/user/Zisteau,0,[]
695,PauseUnpause,-1,PauseUnpause,user,/user/PauseUnpause,7,"['/user/GuudeBoulderfist', '/user/VintageBeef', '/user/W92Baj', '/user/ImAnderZEL', '/user/kurtjmac', '/user/Zisteau', '/user/ArkasMc']"
696,Generikb,1090000,Generikb,user,/user/Generikb,2,"['/user/BdoubleO100', '/user/EthosLab']"
697,Far Lands or Bust with KurtJMac,414000,kurtjmac,user,/user/kurtjmac,5,"['/user/VintageBeef', '/user/BdoubleO100', '/user/EthosLab', '/user/GuudeBoulderfist', '/user/PauseUnpause']"
698,ImAnderZEL,537000,ImAnderZEL,user,/user/ImAnderZEL,5,"['/user/kurtjmac', '/user/docm77', '/user/VintageBeef', '/user/PauseUnpause', '/user/GuudeBoulderfist']"
699,W92Baj - Minecraft and games,114000,W92Baj,user,/user/W92Baj,2,"['/user/GuudeBoulderfist', '/user/PauseUnpause']"
700,Arkas,87000,ArkasMc,user,/user/ArkasMc,8,"['/user/GuudeBoulderfist', '/user/VintageBeef', '/user/W92Baj', '/user/PauseUnpause', '/user/kurtjmac', '/user/Zisteau', '/user/docm77', '/user/ImAnderZEL']"
701,juicystar07,1680000,juicystar07,user,/user/juicystar07,3,"['/user/otherjuicystar07', '/user/AllThatGlitters21', '/user/EllesGlitterGossip']"
702,otherjuicystar07,567000,otherjuicystar07,user,/user/otherjuicystar07,9,"['/user/Babykriskris15', '/user/JuicyStarGirl007', '/user/temptalia', '/user/TheFineBros', '/user/CosmeticsCharlotte72', '/user/pursebuzz', '/user/juicystar07', '/user/AllThatGlitters21', '/user/EllesGlitterGossip']"
703,Babykriskris15,102,Babykriskris15,user,/user/Babykriskris15,0,[]
704,JuicyStarGirl007,11,JuicyStarGirl007,user,/user/JuicyStarGirl007,4,"['/user/juicystar07', '/user/EllesGlitterGossip', '/user/otherjuicystar07', '/user/AllThatGlitters21']"
705,Temptalia - Makeup Reviews,99600,temptalia,user,/user/temptalia,0,[]
706,REACT,20200000,TheFineBros,user,/user/TheFineBros,0,[]
707,Chance Blogger,34100,CosmeticsCharlotte72,user,/user/CosmeticsCharlotte72,0,[]
708,Elessa Jade | Pursebuzz,291000,pursebuzz,user,/user/pursebuzz,1,['/user/pursebuzz']
709,Elle Fowler,1170000,AllThatGlitters21,user,/user/AllThatGlitters21,4,"['/user/EllesGlitterGossip', '/user/juicystar07', '/user/otherjuicystar07', '/user/FleurDeForce']"
710,EllesGlitterGossip,484000,EllesGlitterGossip,user,/user/EllesGlitterGossip,3,"['/user/AllThatGlitters21', '/user/juicystar07', '/user/otherjuicystar07']"
